DistrictCode,DistrictName,TalukCode,TalukName,GramapanchayathCode,GramapanchayathName,VillageCode,VillageName,Type
536,Dharwad,4,Hubballi-Dharwad,,,28092,Hubli-Dharwad (M Corp.) - Ward No.54,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28093,Hubli-Dharwad (M Corp.) - Ward No.55,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28094,Hubli-Dharwad (M Corp.) - Ward No.56,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28095,Hubli-Dharwad (M Corp.) - Ward No.57,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28096,Hubli-Dharwad (M Corp.) - Ward No.58,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28097,Hubli-Dharwad (M Corp.) - Ward No.59,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28098,Hubli-Dharwad (M Corp.) - Ward No.60,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28099,Hubli-Dharwad (M Corp.) - Ward No.61,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28100,Hubli-Dharwad (M Corp.) - Ward No.62,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28101,Hubli-Dharwad (M Corp.) - Ward No.63,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28102,Hubli-Dharwad (M Corp.) - Ward No.64,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28103,Hubli-Dharwad (M Corp.) - Ward No.65,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28104,Hubli-Dharwad (M Corp.) - Ward No.66,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28105,Hubli-Dharwad (M Corp.) - Ward No.67,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890368,Ward68,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890369,Ward69,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890370,Ward70,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890371,Ward71,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890372,Ward72,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890373,Ward73,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890374,Ward74,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890375,Ward75,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890376,Ward76,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890377,Ward77,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890378,Ward78,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890379,Ward79,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890380,Ward80,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890381,Ward81,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890382,Ward82,Urban
536,Dharwad,7,Alnavar,,,28106,Alnavar (TP) - Ward No.1,Urban
536,Dharwad,7,Alnavar,,,28107,Alnavar (TP) - Ward No.2,Urban
536,Dharwad,7,Alnavar,,,28108,Alnavar (TP) - Ward No.3,Urban
536,Dharwad,7,Alnavar,,,28109,Alnavar (TP) - Ward No.4,Urban
536,Dharwad,7,Alnavar,,,28110,Alnavar (TP) - Ward No.5,Urban
536,Dharwad,7,Alnavar,,,28111,Alnavar (TP) - Ward No.6,Urban
536,Dharwad,7,Alnavar,,,28112,Alnavar (TP) - Ward No.7,Urban
536,Dharwad,7,Alnavar,,,28113,Alnavar (TP) - Ward No.8,Urban
536,Dharwad,7,Alnavar,,,28114,Alnavar (TP) - Ward No.9,Urban
536,Dharwad,7,Alnavar,,,28115,Alnavar (TP) - Ward No.10,Urban
536,Dharwad,7,Alnavar,,,28116,Alnavar (TP) - Ward No.11,Urban
536,Dharwad,7,Alnavar,,,28117,Alnavar (TP) - Ward No.12,Urban
536,Dharwad,7,Alnavar,,,28118,Alnavar (TP) - Ward No.13,Urban
536,Dharwad,7,Alnavar,,,28119,Alnavar (TP) - Ward No.14,Urban
536,Dharwad,7,Alnavar,,,28120,Alnavar (TP) - Ward No.15,Urban
536,Dharwad,7,Alnavar,,,2443622,Alnavar (TP) - Ward No.16,Urban
536,Dharwad,7,Alnavar,,,2443623,Alnavar (TP) - Ward No.17,Urban
536,Dharwad,7,Alnavar,,,2443624,Alnavar (TP) - Ward No.18,Urban
536,Dharwad,25,Navalgund,,,60979,Navalgund (TMC) - Ward No.1,Urban
536,Dharwad,25,Navalgund,,,60980,Navalgund (TMC) - Ward No.2,Urban
536,Dharwad,25,Navalgund,,,60981,Navalgund (TMC) - Ward No.3,Urban
536,Dharwad,25,Navalgund,,,60982,Navalgund (TMC) - Ward No.4,Urban
536,Dharwad,25,Navalgund,,,60983,Navalgund (TMC) - Ward No.5,Urban
536,Dharwad,25,Navalgund,,,60984,Navalgund (TMC) - Ward No.6,Urban
536,Dharwad,25,Navalgund,,,60985,Navalgund (TMC) - Ward No.7,Urban
536,Dharwad,25,Navalgund,,,60986,Navalgund (TMC) - Ward No.8,Urban
536,Dharwad,25,Navalgund,,,60987,Navalgund (TMC) - Ward No.9,Urban
536,Dharwad,25,Navalgund,,,60988,Navalgund (TMC) - Ward No.10,Urban
536,Dharwad,25,Navalgund,,,60989,Navalgund (TMC) - Ward No.11,Urban
536,Dharwad,25,Navalgund,,,60990,Navalgund (TMC) - Ward No.12,Urban
536,Dharwad,25,Navalgund,,,60991,Navalgund (TMC) - Ward No.13,Urban
536,Dharwad,25,Navalgund,,,60992,Navalgund (TMC) - Ward No.14,Urban
536,Dharwad,25,Navalgund,,,60993,Navalgund (TMC) - Ward No.15,Urban
536,Dharwad,25,Navalgund,,,60994,Navalgund (TMC) - Ward No.16,Urban
536,Dharwad,25,Navalgund,,,60995,Navalgund (TMC) - Ward No.17,Urban
536,Dharwad,25,Navalgund,,,60996,Navalgund (TMC) - Ward No.18,Urban
536,Dharwad,25,Navalgund,,,60997,Navalgund (TMC) - Ward No.19,Urban
536,Dharwad,25,Navalgund,,,60998,Navalgund (TMC) - Ward No.20,Urban
536,Dharwad,25,Navalgund,,,923397,Navalgund (TMC) - Ward No.21,Urban
536,Dharwad,25,Navalgund,,,923398,Navalgund (TMC) - Ward No.22,Urban
536,Dharwad,25,Navalgund,,,923399,Navalgund (TMC) - Ward No.23,Urban
536,Dharwad,25,Annigeri,,,28121,Annigeri (TMC) - Ward No.1,Urban
536,Dharwad,25,Annigeri,,,28122,Annigeri (TMC) - Ward No.2,Urban
536,Dharwad,25,Annigeri,,,28123,Annigeri (TMC) - Ward No.3,Urban
536,Dharwad,25,Annigeri,,,28124,Annigeri (TMC) - Ward No.4,Urban
536,Dharwad,25,Annigeri,,,28125,Annigeri (TMC) - Ward No.5,Urban
536,Dharwad,25,Annigeri,,,28126,Annigeri (TMC) - Ward No.6,Urban
536,Dharwad,25,Annigeri,,,28127,Annigeri (TMC) - Ward No.7,Urban
536,Dharwad,25,Annigeri,,,28128,Annigeri (TMC) - Ward No.8,Urban
536,Dharwad,25,Annigeri,,,28129,Annigeri (TMC) - Ward No.9,Urban
536,Dharwad,25,Annigeri,,,28130,Annigeri (TMC) - Ward No.10,Urban
536,Dharwad,25,Annigeri,,,28131,Annigeri (TMC) - Ward No.11,Urban
536,Dharwad,25,Annigeri,,,28132,Annigeri (TMC) - Ward No.12,Urban
536,Dharwad,25,Annigeri,,,28133,Annigeri (TMC) - Ward No.13,Urban
536,Dharwad,25,Annigeri,,,28134,Annigeri (TMC) - Ward No.14,Urban
536,Dharwad,25,Annigeri,,,28135,Annigeri (TMC) - Ward No.15,Urban
536,Dharwad,25,Annigeri,,,28136,Annigeri (TMC) - Ward No.16,Urban
536,Dharwad,25,Annigeri,,,28137,Annigeri (TMC) - Ward No.17,Urban
536,Dharwad,25,Annigeri,,,28138,Annigeri (TMC) - Ward No.18,Urban
536,Dharwad,25,Annigeri,,,28139,Annigeri (TMC) - Ward No.19,Urban
536,Dharwad,25,Annigeri,,,28140,Annigeri (TMC) - Ward No.20,Urban
536,Dharwad,25,Annigeri,,,28141,Annigeri (TMC) - Ward No.21,Urban
536,Dharwad,25,Annigeri,,,28142,Annigeri (TMC) - Ward No.22,Urban
536,Dharwad,25,Annigeri,,,28143,Annigeri (TMC) - Ward No.23,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28039,Hubli-Dharwad (M Corp.) - Ward No.1,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28040,Hubli-Dharwad (M Corp.) - Ward No.2,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28041,Hubli-Dharwad (M Corp.) - Ward No.3,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28042,Hubli-Dharwad (M Corp.) - Ward No.4,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28043,Hubli-Dharwad (M Corp.) - Ward No.5,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28044,Hubli-Dharwad (M Corp.) - Ward No.6,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28045,Hubli-Dharwad (M Corp.) - Ward No.7,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28046,Hubli-Dharwad (M Corp.) - Ward No.8,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28047,Hubli-Dharwad (M Corp.) - Ward No.9,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28048,Hubli-Dharwad (M Corp.) - Ward No.10,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28049,Hubli-Dharwad (M Corp.) - Ward No.11,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28050,Hubli-Dharwad (M Corp.) - Ward No.12,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28051,Hubli-Dharwad (M Corp.) - Ward No.13,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28052,Hubli-Dharwad (M Corp.) - Ward No.14,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28053,Hubli-Dharwad (M Corp.) - Ward No.15,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28054,Hubli-Dharwad (M Corp.) - Ward No.16,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28055,Hubli-Dharwad (M Corp.) - Ward No.17,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28056,Hubli-Dharwad (M Corp.) - Ward No.18,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28057,Hubli-Dharwad (M Corp.) - Ward No.19,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28058,Hubli-Dharwad (M Corp.) - Ward No.20,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28059,Hubli-Dharwad (M Corp.) - Ward No.21,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28060,Hubli-Dharwad (M Corp.) - Ward No.22,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28061,Hubli-Dharwad (M Corp.) - Ward No.23,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28062,Hubli-Dharwad (M Corp.) - Ward No.24,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28063,Hubli-Dharwad (M Corp.) - Ward No.25,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28064,Hubli-Dharwad (M Corp.) - Ward No.26,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28065,Hubli-Dharwad (M Corp.) - Ward No.27,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28066,Hubli-Dharwad (M Corp.) - Ward No.28,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28067,Hubli-Dharwad (M Corp.) - Ward No.29,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28068,Hubli-Dharwad (M Corp.) - Ward No.30,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28069,Hubli-Dharwad (M Corp.) - Ward No.31,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28070,Hubli-Dharwad (M Corp.) - Ward No.32,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28071,Hubli-Dharwad (M Corp.) - Ward No.33,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28072,Hubli-Dharwad (M Corp.) - Ward No.34,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28073,Hubli-Dharwad (M Corp.) - Ward No.35,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28074,Hubli-Dharwad (M Corp.) - Ward No.36,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28075,Hubli-Dharwad (M Corp.) - Ward No.37,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28076,Hubli-Dharwad (M Corp.) - Ward No.38,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28077,Hubli-Dharwad (M Corp.) - Ward No.39,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28078,Hubli-Dharwad (M Corp.) - Ward No.40,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28079,Hubli-Dharwad (M Corp.) - Ward No.41,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28080,Hubli-Dharwad (M Corp.) - Ward No.42,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28081,Hubli-Dharwad (M Corp.) - Ward No.43,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28082,Hubli-Dharwad (M Corp.) - Ward No.44,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28083,Hubli-Dharwad (M Corp.) - Ward No.45,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28084,Hubli-Dharwad (M Corp.) - Ward No.46,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28085,Hubli-Dharwad (M Corp.) - Ward No.47,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28086,Hubli-Dharwad (M Corp.) - Ward No.48,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28087,Hubli-Dharwad (M Corp.) - Ward No.49,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28088,Hubli-Dharwad (M Corp.) - Ward No.50,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28089,Hubli-Dharwad (M Corp.) - Ward No.51,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28090,Hubli-Dharwad (M Corp.) - Ward No.52,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28091,Hubli-Dharwad (M Corp.) - Ward No.53,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28092,Hubli-Dharwad (M Corp.) - Ward No.54,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28093,Hubli-Dharwad (M Corp.) - Ward No.55,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28094,Hubli-Dharwad (M Corp.) - Ward No.56,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28095,Hubli-Dharwad (M Corp.) - Ward No.57,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28096,Hubli-Dharwad (M Corp.) - Ward No.58,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28097,Hubli-Dharwad (M Corp.) - Ward No.59,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28098,Hubli-Dharwad (M Corp.) - Ward No.60,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28099,Hubli-Dharwad (M Corp.) - Ward No.61,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28100,Hubli-Dharwad (M Corp.) - Ward No.62,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28101,Hubli-Dharwad (M Corp.) - Ward No.63,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28102,Hubli-Dharwad (M Corp.) - Ward No.64,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28103,Hubli-Dharwad (M Corp.) - Ward No.65,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28104,Hubli-Dharwad (M Corp.) - Ward No.66,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28105,Hubli-Dharwad (M Corp.) - Ward No.67,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890368,Ward68,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890369,Ward69,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890370,Ward70,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890371,Ward71,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890372,Ward72,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890373,Ward73,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890374,Ward74,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890375,Ward75,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890376,Ward76,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890377,Ward77,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890378,Ward78,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890379,Ward79,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890380,Ward80,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890381,Ward81,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890382,Ward82,Urban
536,Dharwad,7,Kalghatgi,,,28144,Kalghatgi (TP) - Ward No.1,Urban
536,Dharwad,7,Kalghatgi,,,28145,Kalghatgi (TP) - Ward No.2,Urban
536,Dharwad,7,Kalghatgi,,,28146,Kalghatgi (TP) - Ward No.3,Urban
536,Dharwad,7,Kalghatgi,,,28147,Kalghatgi (TP) - Ward No.4,Urban
536,Dharwad,7,Kalghatgi,,,28148,Kalghatgi (TP) - Ward No.5,Urban
536,Dharwad,7,Kalghatgi,,,923382,Kalghatgi (TP) - Ward No.6,Urban
536,Dharwad,7,Kalghatgi,,,923383,Kalghatgi (TP) - Ward No.7,Urban
536,Dharwad,7,Kalghatgi,,,923384,Kalghatgi (TP) - Ward No.8,Urban
536,Dharwad,7,Kalghatgi,,,923396,Kalghatgi (TP) - Ward No.9,Urban
536,Dharwad,7,Kalghatgi,,,923400,Kalghatgi (TP) - Ward No.10,Urban
536,Dharwad,7,Kalghatgi,,,923401,Kalghatgi (TP) - Ward No.11,Urban
536,Dharwad,7,Kalghatgi,,,923402,Kalghatgi (TP) - Ward No.12,Urban
536,Dharwad,7,Kalghatgi,,,923403,Kalghatgi (TP) - Ward No.13,Urban
536,Dharwad,7,Kalghatgi,,,2443625,Kalghatgi (TP) - Ward No.14,Urban
536,Dharwad,7,Kalghatgi,,,2443626,Kalghatgi (TP) - Ward No.15,Urban
536,Dharwad,7,Kalghatgi,,,2443627,Kalghatgi (TP) - Ward No.16,Urban
536,Dharwad,7,Kalghatgi,,,2443628,Kalghatgi (TP) - Ward No.17,Urban
536,Dharwad,7,Kundgol,,,28149,Kundgol (TP) - Ward No.1,Urban
536,Dharwad,7,Kundgol,,,28150,Kundgol (TP) - Ward No.2,Urban
536,Dharwad,7,Kundgol,,,28151,Kundgol (TP) - Ward No.3,Urban
536,Dharwad,7,Kundgol,,,28152,Kundgol (TP) - Ward No.4,Urban
536,Dharwad,7,Kundgol,,,28153,Kundgol (TP) - Ward No.5,Urban
536,Dharwad,7,Kundgol,,,28154,Kundgol (TP) - Ward No.6,Urban
536,Dharwad,7,Kundgol,,,28155,Kundgol (TP) - Ward No.7,Urban
536,Dharwad,7,Kundgol,,,28156,Kundgol (TP) - Ward No.8,Urban
536,Dharwad,7,Kundgol,,,28157,Kundgol (TP) - Ward No.9,Urban
536,Dharwad,7,Kundgol,,,28158,Kundgol (TP) - Ward No.10,Urban
536,Dharwad,7,Kundgol,,,28159,Kundgol (TP) - Ward No.11,Urban
536,Dharwad,7,Kundgol,,,28160,Kundgol (TP) - Ward No.12,Urban
536,Dharwad,7,Kundgol,,,28161,Kundgol (TP) - Ward No.13,Urban
536,Dharwad,7,Kundgol,,,28162,Kundgol (TP) - Ward No.14,Urban
536,Dharwad,7,Kundgol,,,28163,Kundgol (TP) - Ward No.15,Urban
536,Dharwad,7,Kundgol,,,2443629,Kundgol (TP) - Ward No.16,Urban
536,Dharwad,7,Kundgol,,,2443630,Kundgol (TP) - Ward No.17,Urban
536,Dharwad,7,Kundgol,,,2443631,Kundgol (TP) - Ward No.18,Urban
536,Dharwad,7,Kundgol,,,2443632,Kundgol (TP) - Ward No.19,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28039,Hubli-Dharwad (M Corp.) - Ward No.1,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28040,Hubli-Dharwad (M Corp.) - Ward No.2,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28041,Hubli-Dharwad (M Corp.) - Ward No.3,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28042,Hubli-Dharwad (M Corp.) - Ward No.4,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28043,Hubli-Dharwad (M Corp.) - Ward No.5,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28044,Hubli-Dharwad (M Corp.) - Ward No.6,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28045,Hubli-Dharwad (M Corp.) - Ward No.7,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28046,Hubli-Dharwad (M Corp.) - Ward No.8,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28047,Hubli-Dharwad (M Corp.) - Ward No.9,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28048,Hubli-Dharwad (M Corp.) - Ward No.10,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28049,Hubli-Dharwad (M Corp.) - Ward No.11,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28050,Hubli-Dharwad (M Corp.) - Ward No.12,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28051,Hubli-Dharwad (M Corp.) - Ward No.13,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28052,Hubli-Dharwad (M Corp.) - Ward No.14,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28053,Hubli-Dharwad (M Corp.) - Ward No.15,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28054,Hubli-Dharwad (M Corp.) - Ward No.16,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28055,Hubli-Dharwad (M Corp.) - Ward No.17,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28056,Hubli-Dharwad (M Corp.) - Ward No.18,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28057,Hubli-Dharwad (M Corp.) - Ward No.19,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28058,Hubli-Dharwad (M Corp.) - Ward No.20,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28059,Hubli-Dharwad (M Corp.) - Ward No.21,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28060,Hubli-Dharwad (M Corp.) - Ward No.22,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28061,Hubli-Dharwad (M Corp.) - Ward No.23,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28062,Hubli-Dharwad (M Corp.) - Ward No.24,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28063,Hubli-Dharwad (M Corp.) - Ward No.25,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28064,Hubli-Dharwad (M Corp.) - Ward No.26,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28065,Hubli-Dharwad (M Corp.) - Ward No.27,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28066,Hubli-Dharwad (M Corp.) - Ward No.28,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28067,Hubli-Dharwad (M Corp.) - Ward No.29,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28068,Hubli-Dharwad (M Corp.) - Ward No.30,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28069,Hubli-Dharwad (M Corp.) - Ward No.31,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28070,Hubli-Dharwad (M Corp.) - Ward No.32,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28071,Hubli-Dharwad (M Corp.) - Ward No.33,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28072,Hubli-Dharwad (M Corp.) - Ward No.34,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28073,Hubli-Dharwad (M Corp.) - Ward No.35,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28074,Hubli-Dharwad (M Corp.) - Ward No.36,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28075,Hubli-Dharwad (M Corp.) - Ward No.37,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28076,Hubli-Dharwad (M Corp.) - Ward No.38,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28077,Hubli-Dharwad (M Corp.) - Ward No.39,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28078,Hubli-Dharwad (M Corp.) - Ward No.40,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28079,Hubli-Dharwad (M Corp.) - Ward No.41,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28080,Hubli-Dharwad (M Corp.) - Ward No.42,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28081,Hubli-Dharwad (M Corp.) - Ward No.43,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28082,Hubli-Dharwad (M Corp.) - Ward No.44,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28083,Hubli-Dharwad (M Corp.) - Ward No.45,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28084,Hubli-Dharwad (M Corp.) - Ward No.46,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28085,Hubli-Dharwad (M Corp.) - Ward No.47,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28086,Hubli-Dharwad (M Corp.) - Ward No.48,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28087,Hubli-Dharwad (M Corp.) - Ward No.49,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28088,Hubli-Dharwad (M Corp.) - Ward No.50,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28089,Hubli-Dharwad (M Corp.) - Ward No.51,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28090,Hubli-Dharwad (M Corp.) - Ward No.52,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28091,Hubli-Dharwad (M Corp.) - Ward No.53,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28092,Hubli-Dharwad (M Corp.) - Ward No.54,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28093,Hubli-Dharwad (M Corp.) - Ward No.55,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28094,Hubli-Dharwad (M Corp.) - Ward No.56,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28095,Hubli-Dharwad (M Corp.) - Ward No.57,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28096,Hubli-Dharwad (M Corp.) - Ward No.58,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28097,Hubli-Dharwad (M Corp.) - Ward No.59,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28098,Hubli-Dharwad (M Corp.) - Ward No.60,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28099,Hubli-Dharwad (M Corp.) - Ward No.61,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28100,Hubli-Dharwad (M Corp.) - Ward No.62,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28101,Hubli-Dharwad (M Corp.) - Ward No.63,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28102,Hubli-Dharwad (M Corp.) - Ward No.64,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28103,Hubli-Dharwad (M Corp.) - Ward No.65,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28104,Hubli-Dharwad (M Corp.) - Ward No.66,Urban
536,Dharwad,4,Hubballi-Dharwad,,,28105,Hubli-Dharwad (M Corp.) - Ward No.67,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890368,Ward68,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890369,Ward69,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890370,Ward70,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890371,Ward71,Urban
536,Dharwad,4,Hubballi-Dharwad,,,2890372,Ward72,Urban
